x,psi_0,psi_1,psi_2,psi_3,psi_4,psi_5
3.073333333333334139e+00,1.326894663956033363e-11,4.803716175389604760e-11,-7.633284739485324864e-11,-1.741326915951391896e-10,3.770830948040432795e-10,8.288398921297549822e-10
3.080000000000000071e+00,1.107839574464017023e-11,4.011220261617657928e-11,-6.379444106283569432e-11,-1.456248769529589636e-10,3.156365426754128636e-10,6.944862050355320577e-10
3.086666666666666892e+00,9.241509496191653172e-12,3.346578516139251316e-11,-5.326939961819981177e-11,-1.216782847654529362e-10,2.639719977066114934e-10,5.813997434853715830e-10
3.093333333333333712e+00,7.702536135358173127e-12,2.789652104637710579e-11,-4.444220035265706811e-11,-1.015808961358023383e-10,2.205708032472866511e-10,4.862991563656662220e-10
3.100000000000000533e+00,6.414289327514430082e-12,2.323393522081342518e-11,-3.704548486090832170e-11,-8.472891737554907396e-11,1.841437537502942894e-10,4.063955068928598815e-10
3.106666666666667354e+00,5.336868444311742644e-12,1.933385176176239346e-11,-3.085291389231067835e-11,-7.061080045939148944e-11,1.535974401251091680e-10,3.393205898910180906e-10
3.113333333333334174e+00,4.436564293017779242e-12,1.607444764523339705e-11,-2.567304949009869296e-11,-5.879354886703814648e-11,1.280053728185339351e-10,2.830653398756554278e-10
3.120000000000000107e+00,3.684924310381657578e-12,1.335288098335236183e-11,-2.134412175876328422e-11,-4.891099332052830006e-11,1.065832285819074965e-10,2.359269617580211563e-10
3.126666666666666927e+00,3.057954744045299463e-12,1.108241285028394172e-11,-1.772955665448285436e-11,-4.065376377780002777e-11,8.866765281323299445e-11,1.964635937562156883e-10
3.133333333333333748e+00,2.535440397089332549e-12,9.189952789049234998e-12,-1.471415781345362043e-11,-3.376072059119431735e-11,7.369812452415216288e-11,1.634554678860006996e-10
3.140000000000000568e+00,2.100365166406541691e-12,7.613967634367452448e-12,-1.220084991386796247e-11,-2.801163962031094996e-11,6.120145665141444502e-11,1.358716697686250065e-10
3.146666666666667389e+00,1.738418912530705199e-12,6.302701580161516442e-12,-1.010790367077728687e-11,-2.322097386770320634e-11,5.077856174516559125e-11,1.128417187211760773e-10
3.153333333333334210e+00,1.437578200836290899e-12,5.212662620309723182e-12,-8.366573520678864599e-12,-1.923253838451858403e-11,4.209316302986330468e-11,9.363129322212896921e-11
3.160000000000000142e+00,1.187750190046795170e-12,4.307336735129883830e-12,-6.919088569015747460e-12,-1.591498621500272911e-11,3.486217434190760761e-11,7.762151768059985492e-11
3.166666666666666963e+00,9.804704475537884466e-13,3.556096605123918020e-12,-5.716945629511659639e-12,-1.315796140597354034e-11,2.884751029310376929e-11,6.429130558936674439e-11
3.173333333333333783e+00,8.086467718971741829e-13,2.933276314325452397e-12,-4.719460338634619533e-12,-1.086883094621245548e-11,2.384912089152855272e-11,5.320232303413502116e-11
3.180000000000000604e+00,6.663422270244137180e-13,2.417387551908596743e-12,-3.892538521729787340e-12,-8.969911226558667167e-12,1.969907339034938268e-11,4.398619642698598197e-11
3.186666666666667425e+00,5.485915635696975900e-13,1.990456314816356408e-12,-3.207635342817952222e-12,-7.396116493251426568e-12,1.625652887699123796e-11,3.633364034682736983e-11
3.193333333333333357e+00,4.512460394801636622e-13,1.637462128203216721e-12,-2.640874396059704907e-12,-6.092967041298003764e-12,1.340348254126930171e-11,2.998522649009005825e-11
3.200000000000000178e+00,3.708423734703161794e-13,1.345864397648254229e-12,-2.172302888486681870e-12,-5.014903769167344448e-12,1.104115509554780312e-11,2.472355383081927558e-11
3.206666666666666998e+00,3.044921854038840377e-13,1.105202742659613530e-12,-1.785262504090273871e-12,-4.123863373273670113e-12,9.086938835251907461e-12,2.036661392713248700e-11
3.213333333333333819e+00,2.497888112329562619e-13,9.067600832551487239e-13,-1.465858501632072099e-12,-3.388075060326826708e-12,7.471815651303842508e-12,1.676217456514892965e-11
3.220000000000000639e+00,2.047288383007037016e-13,7.432789025160586655e-13,-1.202512146323139487e-12,-2.781045337567507999e-12,6.138176224161762961e-12,1.378303019456993188e-11
3.226666666666667460e+00,1.676460998612585447e-13,6.087225247099366770e-13,-9.855837644490692367e-13,-2.280702327463228647e-12,5.037979893372025358e-12,1.132298940222585383e-11
3.233333333333333393e+00,1.371562044883312496e-13,4.980744628536545160e-13,-8.070555886151591945e-13,-1.868675251393318851e-12,4.131203526689313263e-12,9.293488447006435109e-12
3.240000000000000213e+00,1.121099643704993110e-13,4.071699292512792868e-13,-6.602651718129848927e-13,-1.529688329320965702e-12,3.384535300892814798e-12,7.620736040761173130e-12
3.246666666666667034e+00,9.155433304497757455e-14,3.325544917589475896e-13,-5.396815277337681597e-13,-1.251051430552469875e-12,2.770275819980171047e-12,6.243308453938552122e-12
3.253333333333333854e+00,7.469967373107115334e-14,2.713656182590814625e-13,-4.407173346241913304e-13,-1.022232454989201033e-12,2.265414581474895945e-12,5.110125956629409778e-12
3.260000000000000675e+00,6.089235913853191827e-14,2.212335002353148688e-13,-3.595715482257482123e-13,-8.344986861092257317e-13,1.850854585238393448e-12,4.178751841027743550e-12
3.266666666666667496e+00,4.959185681392764236e-14,1.801980991496134405e-13,-2.930976299973247576e-13,-6.806162894965964593e-13,1.510761971932715178e-12,3.413964041587025527e-12
3.273333333333333428e+00,4.035158452640468439e-14,1.466398301272987867e-13,-2.386933307059616554e-13,-5.545987802047980069e-13,1.232021076081171559e-12,2.786556875694427420e-12
3.280000000000000249e+00,3.280293114329573674e-14,1.192216979921046061e-13,-1.942085945830250076e-13,-4.514966885450383481e-13,1.003778264730873797e-12,2.272336845466631188e-12
3.286666666666667069e+00,2.664193271747699851e-14,9.684104108657573242e-14,-1.578686811313152421e-13,-3.672218515774171531e-13,8.170604791109000602e-13,1.851281922116122505e-12
3.293333333333333890e+00,2.161817352394610407e-14,7.858932728577465500e-14,-1.282100537487288628e-13,-2.984007764948303905e-13,6.644565657594001026e-13,1.506838409837644035e-12
3.300000000000000711e+00,1.752554962630035303e-14,6.371869167063742102e-14,-1.040269681674812313e-13,-2.422523879714654010e-13,5.398513292461709482e-13,1.225333470234088008e-12
3.306666666666667531e+00,1.419459001512920454e-14,5.161411292338433153e-14,-8.432701924651056913e-14,-1.964862065856730985e-13,4.382038073491896137e-13,9.954847794280065127e-13
3.313333333333333464e+00,1.148607897667920567e-14,4.177030118049370163e-14,-6.829418045485515020e-14,-1.592176287163348764e-13,3.553626014431459254e-13,8.079916732375230083e-13
3.320000000000000284e+00,9.285764439186756619e-15,3.377251857922015917e-14,-5.525810379340686783e-14,-1.288975062687731582e-13,2.879122244414728012e-13,6.551945844862933336e-13
3.326666666666667105e+00,7.499971734450234110e-15,2.728067913049230043e-14,-4.466864522420355722e-14,-1.042536713069587653e-13,2.330453855835093733e-13,5.307916538543227310e-13
3.333333333333333925e+00,6.051971468803617632e-15,2.201618032564082906e-14,-3.607474731024338253e-14,-8.424242824303153016e-14,1.884569411708545502e-13,4.296031560258701639e-13
3.340000000000000746e+00,4.878974845408430755e-15,1.775100801198488769e-14,-2.910695133571193980e-14,-6.800835501972928963e-14,1.522559249046245151e-13,3.473758729710497738e-13
3.346666666666667567e+00,3.929650522573723558e-15,1.429873109252486542e-14,-2.346292962640047787e-14,-5.485102357794147356e-14,1.228926495008622945e-13,2.806208061076682687e-13
3.353333333333333499e+00,3.162074530669154515e-15,1.150706568328285514e-14,-1.889552849525917381e-14,-4.419747640387781019e-14,9.909835880603178895e-14,2.264786832042822602e-13
3.360000000000000320e+00,2.542039414024782038e-15,9.251741342405926847e-15,-1.520289607429740035e-14,-3.557948656340600089e-14,7.983532041121955893e-14,1.826086136371383482e-13
3.366666666666667140e+00,2.041661048546373047e-15,7.431446436834919202e-15,-1.222033971100598634e-14,-2.861478886739978971e-14,6.425559448095609321e-14,1.470960021733217272e-13
3.373333333333333961e+00,1.638231879768415341e-15,5.963666968190188098e-15,-9.813616689249640348e-15,-2.299160436607547844e-14,5.166700515579481470e-14,1.183764683200966335e-13
3.380000000000000782e+00,1.313277942966347045e-15,4.781264370936215306e-15,-7.873411552271633835e-15,-1.845589323574768831e-14,4.150508496265107696e-14,9.517305379862690152e-14
3.386666666666666714e+00,1.051784232261405993e-15,3.829663882015430044e-15,-6.310794762440610282e-15,-1.480086569126885853e-14,3.330996741011240012e-14,7.644445049905439308e-14
3.393333333333333535e+00,8.415590041601499791e-16,3.064546874191934908e-15,-5.053492103282483771e-15,-1.185835971119391862e-14,2.670737450727505505e-14,6.134235865598378465e-14
3.400000000000000355e+00,6.727126227660693339e-16,2.449958732296793284e-15,-4.042823193623204913e-15,-9.491760541360468865e-15,2.139298954409371699e-14,4.917640125715804290e-14
3.406666666666667176e+00,5.372307395502529639e-16,1.956759012814312210e-15,-3.231191654410500861e-15,-7.590192212790171814e-15,1.711962553422943050e-14,3.938528546506264729e-14
3.413333333333333997e+00,4.286250855465750703e-16,1.561353252582284528e-15,-2.580029617464855367e-15,-6.063757419402449913e-15,1.368669999546075760e-14,3.151312323401189156e-14
3.420000000000000817e+00,3.416480523175834055e-16,1.244656294652553187e-15,-2.058116043112226198e-15,-4.839640526381980760e-15,1.093161039755483341e-14,2.519000824111168448e-14
3.426666666666666750e+00,2.720596461313979596e-16,9.912457261776654633e-16,-1.640202269209144553e-15,-3.858920466839955656e-15,8.722674320860462071e-15,2.011610055360902319e-14
3.433333333333333570e+00,2.164373983117447719e-16,7.886712668908863008e-16,-1.305889809599482539e-15,-3.073966882458204081e-15,6.953356400349677293e-15,1.604859905848557784e-14
3.440000000000000391e+00,1.720214715472005249e-16,6.268919529031279990e-16,-1.038715044188108448e-15,-2.446314956800515064e-15,5.537552383829768024e-15,1.279108874458865990e-14
3.446666666666667211e+00,1.365885740133516258e-16,4.978179352060846345e-16,-8.254034220626952892e-16,-1.944932720924604674e-15,4.405740712803530747e-15,1.018483896166326455e-14
3.453333333333334032e+00,1.083494281880371032e-16,3.949378281441964969e-16,-6.552624073865744062e-16,-1.544809803824209907e-15,3.501845288056120074e-15,8.101702738638373407e-15
3.460000000000000853e+00,8.586547916330887131e-17,3.130159447754134170e-16,-5.196878647206105726e-16,-1.225809178507642646e-15,2.780680641707113870e-15,6.438328610063664321e-15
3.466666666666666785e+00,6.798130146882462585e-17,2.478465643776672882e-16,-4.117630982182596723e-16,-9.717338567481704055e-16,2.205873552986590153e-15,5.111447261860106760e-15
3.473333333333333606e+00,5.376980180472908554e-17,1.960546933527550827e-16,-3.259334884964357154e-16,-7.695690787638085840e-16,1.748174012216353656e-15,4.054037416756347898e-15
3.480000000000000426e+00,4.248784089771724697e-17,1.549346886778347864e-16,-2.577427461535476750e-16,-6.088676351208859358e-16,1.384084022461500497e-15,3.212210203532042416e-15
3.486666666666667247e+00,3.354033032219434336e-17,1.223196830628323536e-16,-2.036193338744670555e-16,-4.812518031914266747e-16,1.094745587853477228e-15,2.542680020942111857e-15
3.493333333333334068e+00,2.645121569850286380e-17,9.647604152866167798e-17,-1.607036931511279644e-16,-3.800101931857779372e-16,8.650398365756777544e-16,2.010713644030054913e-15
3.500000000000000888e+00,2.084004960035399380e-17,7.601813881486264881e-17,-1.267086245316639234e-16,-2.997717571113056676e-16,6.828579526715929162e-16,1.588468885145951650e-15
3.506666666666666821e+00,1.640309690747670625e-17,5.983961620857179579e-17,-9.980657656790706348e-17,-2.362424660682588904e-16,5.385117671657930874e-16,1.253650229762654361e-15
3.513333333333333641e+00,1.289811146135851496e-17,4.705798853384077132e-17,-7.853875188747685150e-17,-1.859928301651494595e-16,4.242577542154513785e-16,9.884221141370039287e-16
3.520000000000000462e+00,1.013208337201383216e-17,3.697005488780976960e-17,-6.174188355432741531e-17,-1.462866231917586096e-16,3.339130154741179627e-16,7.785313939449966504e-16
3.526666666666667282e+00,7.951387512641224697e-18,2.901604321431198309e-17,-4.848930795430124970e-17,-1.149429657481152866e-16,2.625458009448070344e-16,6.125994824413964398e-16
3.533333333333334103e+00,6.233870859544535239e-18,2.275080794409935013e-17,-3.804359234867895524e-17,-9.022538595898714749e-17,2.062263610433727163e-16,4.815519556599597005e-16
3.540000000000000924e+00,4.882503707065102117e-18,1.782071737525045106e-17,-2.981849118940558215e-17,-7.075267425135271166e-17,1.618265796890427489e-16,3.781594144332161328e-16
3.546666666666666856e+00,3.820290974349577691e-18,1.394512614328970350e-17,-2.334842609977587700e-17,-5.542732590016275967e-17,1.268590072922097340e-16,2.966682935790610977e-16
3.553333333333333677e+00,2.986197757417436346e-18,1.090153868733067648e-17,-1.826402726022030338e-17,-4.337816174149833877e-17,9.934768252703174903e-17,2.325043118834646689e-16
3.560000000000000497e+00,2.331890380987782613e-18,8.513740819691042439e-18,-1.427255294129696703e-17,-3.391436624617928961e-17,7.772457456221967926e-17,1.820345231371922109e-16
3.566666666666667318e+00,1.819132454491150687e-18,6.642315555413966303e-18,-1.114223073020356556e-17,-2.648870991296555681e-17,6.074665216619861069e-17,1.423765910286560633e-16
3.573333333333334139e+00,1.417706464831563452e-18,5.177072169364675175e-18,-8.689748165488979173e-18,-2.066815178031966165e-17,4.742954153523159033e-17,1.112460784344059143e-16
3.580000000000000071e+00,1.103756580686414306e-18,4.031008872467297802e-18,-6.770269877021271925e-18,-1.611036592623323911e-17,3.699451089193737187e-17,8.683430455874365087e-17
3.586666666666666892e+00,8.584686935974915756e-19,3.135503508491492359e-18,-5.269479361232647159e-18,-1.254501802594617709e-17,2.882614978696015741e-17,6.771075544868317258e-17
3.593333333333333712e+00,6.670201749486947731e-19,2.436486519630520265e-18,-4.097241476860309757e-18,-9.758846579078708605e-18,2.243862161804363097e-17,5.274519542981140317e-17
3.600000000000000533e+00,5.177451166139544148e-19,1.891398769961019375e-18,-3.182560936408561654e-18,-7.583788297984964805e-18,1.744878129300062560e-17,4.104556883919492412e-17
3.606666666666667354e+00,4.014715436365263048e-19,1.466775819800124334e-18,-2.469576017280343357e-18,-5.887536542942704528e-18,1.355478432426348433e-17,3.190854393810429649e-17
3.613333333333334174e+00,3.109957265317963438e-19,1.136331679652595553e-18,-1.914378300111242906e-18,-4.566042274142672764e-18,1.051908376613889656e-17,2.478016751850015617e-17
3.620000000000000107e+00,2.406656750877602360e-19,8.794403804085525163e-19,-1.482490805026335025e-18,-3.537564212589668717e-18,8.154929388638578194e-18,1.922459681886217039e-17
3.626666666666666927e+00,1.860514873076918264e-19,6.799340486446539735e-19,-1.146870348639462950e-18,-2.737953200800843537e-18,6.315659191160819983e-18,1.489927726744850744e-17
3.633333333333333748e+00,1.436847183732935205e-19,5.251525246135012916e-19,-8.863268385674168861e-19,-2.116918742462116246e-18,4.886214834553437104e-18,1.153525848775916060e-17
3.640000000000000568e+00,1.108525378097052459e-19,4.051926787409111308e-19,-6.842738196653103334e-19,-1.635076315178948309e-18,3.776426353287611440e-18,8.921601769630775006e-18
3.646666666666667389e+00,8.543533074794356012e-20,3.123160968550050635e-19,-5.277419108777631345e-19,-1.261614677240376423e-18,2.915702918170049191e-18,6.893041903632981137e-18
3.653333333333334210e+00,6.577871084794038043e-20,2.404822224185190671e-19,-4.066006533429550566e-19,-9.724549624419508139e-19,2.248839771384998180e-18,5.320234709081908869e-18
3.660000000000000142e+00,5.059276092131374866e-20,1.849807762042128496e-19,-3.129454009816217837e-19,-7.487994437412795109e-19,1.732710250564480280e-18,4.102056722982971389e-18
3.666666666666666963e+00,3.887279374368873352e-20,1.421426517810875872e-19,-2.406147675018393227e-19,-5.759887150776600149e-19,1.333658892639870588e-18,3.159531817614508414e-18
3.673333333333333783e+00,2.983710353277646687e-20,1.091127764983781235e-19,-1.848112373445508167e-19,-4.426027161326325381e-19,1.025449255493497134e-18,2.431046209300670020e-18
3.680000000000000604e+00,2.287811737744462005e-20,8.367184809457930678e-20,-1.418032065907438101e-19,-3.397543346882599398e-19,7.876501696741440294e-19,1.868582641687815527e-18
3.686666666666667425e+00,1.752410326216783690e-20,6.409658031185138913e-20,-1.086912285211970979e-19,-2.605349328683998021e-19,6.043681298870491558e-19,1.434759892434619687e-18
