x,V,psi_0,density_0,psi_1,density_1,psi_2,density_2,psi_3,density_3,psi_4,density_4,psi_5,density_5
2.748000000000000220e+00,2.152980233100800831e+02,3.226632772069997590e-08,1.041115904579611677e-15,1.159431301454216105e-07,1.344280942791817371e-14,-1.757113793179353811e-07,3.087448882181137128e-14,-3.865927846623245589e-07,1.494539811529704473e-13,7.960112735699664628e-07,6.336339476504799598e-13,1.653380298468680292e-06,2.733666411364382349e-12
2.751999999999999780e+00,2.167427741900799276e+02,2.965768776563803692e-08,8.795784436040760863e-16,1.065805054854278167e-07,1.135940414952930878e-14,-1.616286235692448988e-07,2.612381195688866793e-14,-3.557873768081815004e-07,1.265846574960469355e-13,7.330957021104758535e-07,5.374293084528515086e-13,1.523901489572419289e-06,2.322275749921038226e-12
2.756000000000000227e+00,2.181944756364800639e+02,2.725240341404999787e-08,7.426934918421239329e-16,9.794677914810858380e-08,9.593571545488358470e-15,-1.486330441176402824e-07,2.209178180367640252e-14,-3.273447105740888132e-07,1.071545595408339703e-13,6.749616921755261380e-07,4.555732859044497069e-13,1.404160904338033160e-06,1.971667845271403237e-12
2.759999999999999787e+00,2.196531487999999115e+02,2.503524951657292816e-08,6.267637183570650041e-16,8.998746030093894582e-08,8.097743011413062053e-15,-1.366441393546014930e-07,1.867162081995975165e-14,-3.010911234010047752e-07,9.065586459087908473e-14,6.212614547295442094e-07,3.859657951326695176e-13,1.293458653628365913e-06,1.673035288646104999e-12
2.764000000000000234e+00,2.211188148620801144e+02,2.299209028247556563e-08,5.286362155575073667e-16,8.265195022204814706e-08,6.831344875507924855e-15,-1.255870945128776241e-07,1.577211830818645680e-14,-2.768651158617116360e-07,7.665429238111900292e-14,5.716712645264561915e-07,3.268080346852774714e-13,1.191142600419470904e-06,1.418820694534059384e-12
2.767999999999999794e+00,2.225914950348799550e+02,2.110980527218565907e-08,4.456238786295974647e-16,7.589327841811430195e-08,5.759789709049414438e-15,-1.153924010984966611e-07,1.331540623127633340e-14,-2.545165459479924909e-07,6.477867216129657370e-14,5.258898891024190687e-07,2.765601754601546425e-13,1.096605294442485723e-06,1.202543171799290716e-12
2.772000000000000242e+00,2.240712105612801111e+02,1.937622012208332017e-08,3.754379062194265371e-16,6.966785557432140129e-08,4.853610100324505405e-15,-1.059955002153782350e-07,1.123504606590824803e-14,-2.339058733128943076e-07,5.471195757026775885e-14,4.836371134336917393e-07,2.339048574904736198e-13,1.009281089586751292e-06,1.018648317797419882e-12
2.775999999999999801e+00,2.255579827148799552e+02,1.778004172030742577e-08,3.161298835758726544e-16,6.393524233909415642e-08,4.087715212958697928e-15,-9.733644839523446976e-08,9.474384186198142428e-15,-2.149034506137728518e-07,4.618349308570630504e-14,4.446523549205397540e-07,1.977157167363816657e-13,9.286434341464159965e-07,8.623786277832488179e-13
2.780000000000000249e+00,2.270518328000000849e+02,1.631079756755928459e-08,2.660421172898978861e-16,5.865793300012968542e-08,3.440753103847702970e-15,-8.935960461826540902e-08,7.985138937532721177e-15,-1.973888592483296912e-07,3.896236175535691262e-14,4.086933636231460048e-07,1.670302654696010387e-13,8.542023244653402859e-07,7.296616111219904721e-13
2.783999999999999808e+00,2.285527821516799349e+02,1.495877907139757594e-08,2.237650713068821323e-16,5.380115315949746097e-08,2.894564081291703623e-15,-8.201333727966114867e-08,6.726187491747457268e-15,-1.812502869159329798e-07,3.285166650710802789e-14,3.755350029295622406e-07,1.410265384253063277e-13,7.855019129894253135e-07,6.170132553100467353e-13
2.788000000000000256e+00,2.300608521356801361e+02,1.371498853632947012e-08,1.881009105516487779e-16,4.933267056437707648e-08,2.433712385013356424e-15,-7.524974992323549036e-08,5.662524863509479930e-15,-1.663839445703718414e-07,2.768361701079656860e-14,3.449681060790959463e-07,1.190029942117984008e-13,7.221182621719675990e-07,5.214547845622625025e-13
2.791999999999999815e+00,2.315760641484799010e+02,1.257108962514262718e-08,1.580322943633685982e-16,4.522261829644433083e-08,2.045085205585901531e-15,-6.902442462674891292e-08,4.764371195053741475e-15,-1.526935204580422345e-07,2.331531118987056250e-14,3.167984041975136957e-07,1.003612289020912677e-13,6.636572360967116616e-07,4.404409270235264882e-13
2.796000000000000263e+00,2.330984396172801496e+02,1.151936107941860129e-08,1.326956796780240850e-16,4.144332956709355262e-08,1.717549565606730625e-15,-6.329618198374773887e-08,4.006406653719712046e-15,-1.400896690576063099e-07,1.962511537666965934e-14,2.908455217233713171e-07,8.459111750654006071e-14,6.097525220853996688e-07,3.717981381895058066e-13
2.799999999999999822e+00,2.346279999999999291e+02,1.055265349904575517e-08,1.113584958709226282e-16,3.796918340768985772e-08,1.441658888646790807e-15,-5.802685668416175415e-08,3.367116096644247720e-15,-1.284895328536168591e-07,1.650956005294068649e-14,2.669420353179728368e-07,7.125805021970185306e-14,5.600637749422696582e-07,3.136714320025853029e-13
2.804000000000000270e+00,2.361647667852800794e+02,9.664348991835479324e-09,9.339964143599145102e-17,3.477646058396637216e-08,1.209402210748166614e-15,-5.318108775057377770e-08,2.828228094334228371e-15,-1.178162949876469499e-07,1.388067936461624430e-14,2.449325925552301922e-07,5.999197489582640790e-14,5.142748768575509966e-07,2.644786489668492219e-13
2.807999999999999829e+00,2.377087614924799652e+02,8.848323515063278023e-09,7.829282902722176520e-17,3.184320910160763029e-08,1.013989965888706973e-15,-4.872612253910883801e-08,2.374235017696250262e-15,-1.079987609363187988e-07,1.166373236378013890e-14,2.246730868823575403e-07,5.047799596924737873e-14,4.720923063460548222e-07,2.228711457111372833e-13
2.812000000000000277e+00,2.392600056716801475e+02,8.098911740930744867e-09,6.559237138738587191e-17,2.914911870607165949e-08,8.496711213406567381e-16,-4.463163366339082864e-08,1.991982723463121443e-15,-9.897096746647224675e-08,9.795252401249507875e-15,2.060298855281960137e-07,4.244831373076155114e-14,4.332436099358832054e-07,1.877000255502757049e-13
2.815999999999999837e+00,2.408185209036799392e+02,7.410874287598788105e-09,5.492105770659284230e-17,2.667540381388452302e-08,7.115771686338049646e-16,-4.086954804708232260e-08,1.670319957572770546e-15,-9.067181721374499639e-08,8.221378436842782798e-15,1.888791072133309366e-07,3.567531714170496170e-14,3.974759706465607119e-07,1.579871472414255978e-13
2.820000000000000284e+00,2.423843288000001337e+02,6.779367166598937659e-09,4.595981917955970516e-17,2.440469434506842876e-08,5.955891060762149718e-16,-3.741388735525807915e-08,1.399798967031940402e-15,-8.304473732223915191e-08,6.896428396919700329e-15,1.731059466853373531e-07,2.996566877782685651e-14,3.645548676059789030e-07,1.329002514952128032e-13
2.823999999999999844e+00,2.439574510028799352e+02,6.199913306110697270e-09,3.843892500328847586e-17,2.232093395711599967e-08,4.982240927179341559e-16,-3.424061909735994855e-08,1.172419996170490738e-15,-7.603736066990128843e-08,5.781680217644651124e-15,1.586040432637640009e-07,2.515524253961392362e-14,3.342628214519010169e-07,1.117316338049854590e-13
2.828000000000000291e+00,2.455379091852800855e+02,5.668376017819125365e-09,3.213048667938700819e-17,2.040928521007228308e-08,4.165389227860752371e-16,-3.132751773483345683e-08,9.814133674263047046e-16,-6.960122828692641107e-08,4.844330979048845352e-15,1.452748907331310043e-07,2.110479387752315151e-14,3.063982204468372948e-07,9.387986949298870649e-14
2.831999999999999851e+00,2.471257250508799359e+02,5.180934282859090494e-09,2.684208004330463688e-17,1.865604121990381015e-08,3.480478739987500239e-16,-2.865403516484647270e-08,8.210537312282582230e-16,-6.369151165307730330e-08,4.056608656654081680e-15,1.330272860685603779e-07,1.769625883876659817e-14,2.807742225053348351e-07,7.883416402347527460e-14
2.836000000000000298e+00,2.487209203340801764e+02,4.734059739730504316e-09,2.241132161933724900e-17,1.704854338349001036e-08,2.906528314987409904e-16,-2.620117998782408532e-08,6.865018327543532876e-16,-5.826675363446306651e-08,3.395014579099215000e-15,1.217768146179547191e-07,1.482959257849571085e-14,2.572177285905663925e-07,6.616095990129027330e-14
2.839999999999999858e+00,2.503235168000000215e+02,4.324495264051208956e-09,1.870125928880133414e-17,1.557510478333305759e-08,2.425838890118042773e-16,-2.395140500098776674e-08,5.736698015213417716e-16,-5.328862689120338759e-08,2.839677755949884807e-15,1.114453694971670255e-07,1.242007038236008627e-14,2.355684231829765946e-07,5.549248200091394273e-14
2.844000000000000306e+00,2.519335362444801376e+02,3.949235036619722429e-09,1.559645737446478020e-17,1.422493890351194951e-08,2.023488868086477533e-16,-2.188850239274320258e-08,4.791065369971248795e-16,-4.872170865467870400e-08,2.373804894231393832e-15,1.019607030806241993e-07,1.039598497269520842e-14,2.156778777580998193e-07,4.651694695423785153e-14
2.847999999999999865e+00,2.535510004940799149e+02,3.605506002506161068e-09,1.299967353410795748e-17,1.298809331056762295e-08,1.686905678440114257e-16,-1.999750614369946987e-08,3.999002519672980609e-16,-4.453327083688507483e-08,1.983212211431358660e-15,9.325600858964421241e-08,8.696683138071794556e-15,1.974087134339073003e-07,3.897020013963053111e-14
2.852000000000000313e+00,2.551759314060800818e+02,3.290750629793568547e-09,1.082903970748676835e-17,1.185538797395779060e-08,1.405502240130630191e-16,-1.826460116940027671e-08,3.335956558772579768e-16,-4.069308449492485118e-08,1.655927125711093414e-15,8.526952989447088913e-08,7.270892728424064568e-15,1.806338191605942770e-07,3.262857662454227646e-14
2.855999999999999872e+00,2.568083508684799199e+02,3.002610882169892470e-09,9.015672109725059458e-18,1.081835792052038356e-08,1.170368680964861261e-16,-1.667703876758014499e-08,2.781236220553710835e-16,-3.717323773101588756e-08,1.381849603406623278e-15,7.794419775409241554e-08,6.075297963529065014e-15,1.652356220279902732e-07,2.730281078697686558e-14
2.860000000000000320e+00,2.584482808000001341e+02,2.738913324838767434e-09,7.501646200979350929e-18,9.869199936088647461e-09,9.740110737849216184e-17,-1.522305795899673183e-08,2.317414936229737438e-16,-3.394796616273205228e-08,1.152464406586000305e-15,7.122729082044607819e-08,5.073326957620402361e-15,1.511054064581573079e-07,2.283284386088492974e-14
2.863999999999999879e+00,2.600957431500800112e+02,2.497655288190240638e-09,6.238281938624673771e-18,9.000723045061975819e-09,8.101301533390973023e-17,-1.389181233570458044e-08,1.929824499704339466e-16,-3.099349514963344633e-08,9.605967415903519318e-16,6.507011983088010295e-08,4.234120494805096305e-15,1.381426792336293109e-07,1.908339982584539863e-14
2.868000000000000327e+00,2.617507598988801192e+02,2.276992018365111346e-09,5.184692651698423196e-18,8.206302515405823306e-09,6.734340097435594361e-17,-1.267330205409239491e-08,1.606125849542625238e-16,-2.828789301113540339e-08,8.002048910094431515e-16,5.942773350496690914e-08,3.531655509537366508e-15,1.262545774855168125e-07,1.594021833604636917e-14
2.871999999999999886e+00,2.634133530572800055e+02,2.075224748272688951e-09,4.306557755843444868e-18,7.479837152280477405e-09,5.594796382463532465e-17,-1.155831063217020521e-08,1.335945446697388092e-16,-2.581093451652891749e-08,6.662043406165438703e-16,5.425864474916336778e-08,2.944000530015913313e-15,1.153553169307276353e-07,1.330684914418861773e-14
2.876000000000000334e+00,2.650835446668801296e+02,1.890789626794812902e-09,3.575085412794867891e-18,6.815709658329273384e-09,4.645389814664293754e-17,-1.053834623152598824e-08,1.110567412955180080e-16,-2.354397397162317261e-08,5.543187103764694092e-16,4.952457585560387044e-08,2.452683613677461666e-15,1.053656778041954454e-07,1.110192605913752422e-14
2.879999999999999893e+00,2.667613567999999873e+02,1.722247447841836913e-09,2.966136271597720804e-18,6.208749852637138691e-09,3.854857473262169426e-17,-9.605587124134305476e-09,9.226730399933475926e-17,-2.146982726765113268e-08,4.609534829027760981e-16,4.519022145969882001e-08,2.042156115576623742e-15,9.621252608062042763e-08,9.256850174814066766e-15
2.884000000000000341e+00,2.684468115596800999e+02,1.568274124631169548e-09,2.459483729987661300e-18,5.654200553543441510e-09,3.196998389969096203e-17,-8.752831062848350555e-09,7.661205161476298590e-17,-1.957266229697555556e-08,3.830891093914484317e-16,4.122302809539380370e-08,1.699338045353626894e-15,8.782836772114594968e-08,7.713822176560832284e-15
2.887999999999999901e+00,2.701399310796799682e+02,1.427651858047722791e-09,2.038189827787115281e-18,5.147685942900427902e-09,2.649867056673466701e-17,-7.973448291997889787e-09,6.357587766516407143e-17,-1.783789717686428201e-08,3.181905756923827180e-16,3.759298925711517461e-08,1.413232841285577007e-15,8.015093381395905955e-08,6.424172191249645624e-15
2.892000000000000348e+00,2.718407375244801187e+02,1.299260951229474539e-09,1.688079019389718935e-18,4.685182241049786286e-09,2.195093263184829768e-17,-7.261337951100968130e-09,5.272702884009920686e-17,-1.625210575727550215e-08,2.641309415456675253e-16,3.427245494377335100e-08,1.174601167872974405e-15,7.312279460433043254e-08,5.346943090747095752e-15
2.895999999999999908e+00,2.735492530892799437e+02,1.182072225611049195e-09,1.397294746561059234e-18,4.262990532782981821e-09,1.817308828259733109e-17,-6.610887640328066801e-09,4.370383539304239630e-17,-1.480292992130656893e-08,2.191267342551133020e-16,3.123595472289530027e-08,9.756848674507652398e-16,6.669100052941512484e-08,4.447689551614448394e-15
2.900000000000000355e+00,2.752655000000001451e+02,1.075139996564091987e-09,1.155926012211835642e-18,3.877711594892188602e-09,1.503664721316132145e-17,-6.016935931082381519e-09,3.620351799875020442e-17,-1.347899821781190898e-08,1.816833929557766217e-16,2.846003341218466702e-08,8.099735018226676439e-16,6.080674848651925628e-08,3.697460661502812184e-15
2.903999999999999915e+00,2.769895005132800065e+02,9.775955695050402773e-10,9.556930975158839670e-19,3.526222585642721907e-09,1.243424572349684361e-17,-5.474737618925296140e-09,2.997275199607582070e-17,-1.226985039477845909e-08,1.505492287102451000e-16,2.592309853172973829e-08,6.720070374857685438e-16,5.542507167079476689e-08,3.071938569712736537e-15
2.908000000000000362e+00,2.787212769164801216e+02,8.886412199080637349e-10,7.896832177196916921e-19,3.205655465637737055e-09,1.027622696437309708e-17,-4.979931529126959438e-09,2.479971803479277756e-17,-1.116586742945148243e-08,1.246765954520854447e-16,2.360527873285582878e-08,5.572091840558157204e-16,5.050455141973562998e-08,2.550709714108720138e-15
2.911999999999999922e+00,2.804608515276800063e+02,8.075446230724153429e-10,6.521283182531693487e-19,2.913377028133283240e-09,8.487765708054721627e-18,-4.528510697400545970e-09,2.050740913647117959e-17,-1.015820667701449415e-08,1.031891628929418567e-16,2.148829245940386069e-08,4.617467128208727816e-16,4.600704959768740043e-08,2.116648612684068507e-15
2.916000000000000369e+00,2.822082466956802023e+02,7.336337017577088809e-10,5.382184083547189060e-19,2.646970424926744618e-09,7.006452430436870769e-18,-4.116794759926187691e-09,1.694799909535571740e-17,-9.238741783926854624e-09,8.535434975007596215e-17,1.955532614416013397e-08,3.824107806044728464e-16,4.189746014411235488e-08,1.755397166527483208e-15
2.919999999999999929e+00,2.839634847999999465e+02,6.662918619258371409e-10,4.439448452685988608e-19,2.404218081512823927e-09,5.780264583473203797e-18,-3.741404397625693941e-09,1.399810686657288070e-17,-8.400007034889801298e-09,7.056011818619815041e-17,1.779092128740459032e-08,3.165168802546257950e-16,3.814347849482695951e-08,1.454924951685326658e-15
2.924000000000000377e+00,2.857265882508800701e+02,6.049535888221355788e-10,3.659688446287814792e-19,2.183085902305994768e-09,4.765864056847179640e-18,-3.399237689849239496e-09,1.155481687209159425e-17,-7.635145823921441638e-09,5.829545175254503405e-17,1.618086980622453341e-08,2.618205476859887816e-16,3.471538766609267192e-08,1.205158140807099156e-15
2.927999999999999936e+00,2.874975794892799854e+02,5.491003774982882247e-10,3.015112245687626508e-19,1.981708673392734475e-09,3.927169266199991483e-18,-3.087448242215696888e-09,9.532336648360795822e-18,-6.937862960245638541e-09,4.813394245514837428e-17,1.471211708248726353e-08,2.164463890488135405e-16,3.158585986752983478e-08,9.976665435712318220e-16
